[38.9071923, -77.0368707, 'OFFENSE', 'METHOD', 'BLOCKSITEADDRESS', 'REPORTDATETIME', 'OFFENSE : METHOD', 'BLOCKSITEADDRESS\nREPORTDATETIME'],
[38.8575035, -76.9952673, 'THEFT/OTHER', 'OTHERS', '2632 - 2672 BLOCK OF MARTIN LUTHER KING JR AVENUE SE', '1/5/2013 1:38:00 AM', 'THEFT/OTHER', '2632 - 2672 BLOCK OF MARTIN LUTHER KING JR AVENUE SE\n1/5/2013 1:38:00 AM'],
[38.868464, -76.973405, 'ASSAULT W/DANGEROUS WEAPON', 'GUN', '2238 - 2351 BLOCK OF S STREET SE', '1/5/2013 12:54:00 AM', 'ASSAULT W/DANGEROUS WEAPON : GUN', '2238 - 2351 BLOCK OF S STREET SE\n1/5/2013 12:54:00 AM'],
[38.8935486, -76.92339849999999, 'MOTOR VEHICLE THEFT', 'OTHERS', '300 - 399 BLOCK OF 54TH STREET NE', '1/5/2013 1:01:00 AM', 'MOTOR VEHICLE THEFT', '300 - 399 BLOCK OF 54TH STREET NE\n1/5/2013 1:01:00 AM'],
[38.9056671, -77.04491929999999, 'THEFT F/AUTO', 'OTHERS', '1200 - 1299 BLOCK OF 20TH STREET NW', '1/5/2013 2:09:00 AM', 'THEFT F/AUTO', '1200 - 1299 BLOCK OF 20TH STREET NW\n1/5/2013 2:09:00 AM'],
[38.9786777, -77.02716889999999, 'ASSAULT W/DANGEROUS WEAPON', 'OTHERS', '7300  - 7399 BLOCK OF GEORGIA AVENUE NW', '1/5/2013 1:42:00 AM', 'ASSAULT W/DANGEROUS WEAPON', '7300  - 7399 BLOCK OF GEORGIA AVENUE NW\n1/5/2013 1:42:00 AM'],
[38.959108, -77.030394, 'ROBBERY', 'GUN', '5729  - 5799 BLOCK OF COLORADO AVENUE NW', '1/5/2013 2:23:00 AM', 'ROBBERY : GUN', '5729  - 5799 BLOCK OF COLORADO AVENUE NW\n1/5/2013 2:23:00 AM'],
[38.8815844, -76.98777679999999, 'ROBBERY', 'GUN', '1310 - 1499 BLOCK OF PENNSYLVANIA AVENUE SE', '1/5/2013 3:10:00 AM', 'ROBBERY : GUN', '1310 - 1499 BLOCK OF PENNSYLVANIA AVENUE SE\n1/5/2013 3:10:00 AM'],
[38.950402, -77.019603, 'MOTOR VEHICLE THEFT', 'OTHERS', '5TH STREET NW AND KANSAS AVENUE NW', '1/5/2013 4:40:00 AM', 'MOTOR VEHICLE THEFT', '5TH STREET NW AND KANSAS AVENUE NW\n1/5/2013 4:40:00 AM'],
[38.8597295, -76.97136859999999, 'ROBBERY', 'GUN', '2300 - 2399 BLOCK OF SKYLAND PLACE SE', '1/5/2013 4:01:00 AM', 'ROBBERY : GUN', '2300 - 2399 BLOCK OF SKYLAND PLACE SE\n1/5/2013 4:01:00 AM'],
[38.914234, -77.0202259, 'ROBBERY', 'GUN', '1800 - 1841 BLOCK OF 6TH STREET NW', '1/5/2013 4:08:00 AM', 'ROBBERY : GUN', '1800 - 1841 BLOCK OF 6TH STREET NW\n1/5/2013 4:08:00 AM'],
[38.939879, -77.030104, 'ROBBERY', 'GUN', '4000  - 4099 BLOCK OF 13TH STREET NW', '1/5/2013 6:45:00 AM', 'ROBBERY : GUN', '4000  - 4099 BLOCK OF 13TH STREET NW\n1/5/2013 6:45:00 AM'],
[38.884682, -76.959582, 'THEFT/OTHER', 'OTHERS', '3300 - 3399 BLOCK OF D STREET SE', '1/5/2013 6:30:00 AM', 'THEFT/OTHER', '3300 - 3399 BLOCK OF D STREET SE\n1/5/2013 6:30:00 AM'],
[38.9022982, -76.9781003, 'ROBBERY', 'GUN', 'MARYLAND AVENUE NE AND 18TH STREET NE', '1/5/2013 8:00:00 AM', 'ROBBERY : GUN', 'MARYLAND AVENUE NE AND 18TH STREET NE\n1/5/2013 8:00:00 AM'],
[38.8935346, -76.9246651, 'ROBBERY', 'GUN', '5300 - 5399 BLOCK OF CLAY TERRACE NE', '1/5/2013 8:00:00 AM', 'ROBBERY : GUN', '5300 - 5399 BLOCK OF CLAY TERRACE NE\n1/5/2013 8:00:00 AM'],
[38.9072447, -77.04061279999999, 'ROBBERY', 'GUN', 'ST MATTHEWS COURT NW AND N STREET NW', '1/5/2013 6:49:00 AM', 'ROBBERY : GUN', 'ST MATTHEWS COURT NW AND N STREET NW\n1/5/2013 6:49:00 AM'],
[38.8767319, -76.933974, 'MOTOR VEHICLE THEFT', 'OTHERS', '4600 - 4699 BLOCK OF HILLSIDE ROAD SE', '1/5/2013 8:34:00 AM', 'MOTOR VEHICLE THEFT', '4600 - 4699 BLOCK OF HILLSIDE ROAD SE\n1/5/2013 8:34:00 AM'],
[38.86801390000001, -76.95719249999999, 'THEFT/OTHER', 'OTHERS', '1800 - 2199 BLOCK OF 33RD PLACE NE', '1/5/2013 10:18:00 AM', 'THEFT/OTHER', '1800 - 2199 BLOCK OF 33RD PLACE NE\n1/5/2013 10:18:00 AM'],
[38.8746316, -77.01664029999999, 'MOTOR VEHICLE THEFT', 'OTHERS', '300 - 399 BLOCK OF N STREET SW', '1/5/2013 9:07:00 AM', 'MOTOR VEHICLE THEFT', '300 - 399 BLOCK OF N STREET SW\n1/5/2013 9:07:00 AM'],
[38.9673504, -77.0069899, 'THEFT F/AUTO', 'OTHERS', '100  - 199 BLOCK OF TUCKERMAN STREET NE', '1/5/2013 8:54:00 AM', 'THEFT F/AUTO', '100  - 199 BLOCK OF TUCKERMAN STREET NE\n1/5/2013 8:54:00 AM'],
[38.89785699999999, -77.049347, 'BURGLARY', 'OTHERS', '600 - 699 BLOCK OF 22ND STREET NW', '1/5/2013 9:14:00 AM', 'BURGLARY', '600 - 699 BLOCK OF 22ND STREET NW\n1/5/2013 9:14:00 AM'],
[38.90056, -76.939189, 'THEFT F/AUTO', 'OTHERS', 'NANNIE HELEN BURROUGHS AVENUE NE AND HUNT PLACE NE', '1/5/2013 10:00:00 AM', 'THEFT F/AUTO', 'NANNIE HELEN BURROUGHS AVENUE NE AND HUNT PLACE NE\n1/5/2013 10:00:00 AM'],
[38.8728692, -77.0142807, 'MOTOR VEHICLE THEFT', 'OTHERS', '200 - 299 BLOCK OF O STREET SW', '1/5/2013 10:20:00 AM', 'MOTOR VEHICLE THEFT', '200 - 299 BLOCK OF O STREET SW\n1/5/2013 10:20:00 AM'],
[38.9207713, -77.0270544, 'THEFT/OTHER', 'OTHERS', '2300 - 2499 BLOCK OF 11TH STREET NW', '1/5/2013 9:00:00 AM', 'THEFT/OTHER', '2300 - 2499 BLOCK OF 11TH STREET NW\n1/5/2013 9:00:00 AM'],
[38.956336, -77.016295, 'THEFT/OTHER', 'OTHERS', '300  - 399 BLOCK OF KENNEDY STREET NW', '1/5/2013 10:09:00 AM', 'THEFT/OTHER', '300  - 399 BLOCK OF KENNEDY STREET NW\n1/5/2013 10:09:00 AM'],
[38.926752, -77.033231, 'ROBBERY', 'OTHERS', '2900 - 2999 BLOCK OF 14TH STREET NW', '1/5/2013 11:00:00 AM', 'ROBBERY', '2900 - 2999 BLOCK OF 14TH STREET NW\n1/5/2013 11:00:00 AM'],
[38.845023, -76.976235, 'MOTOR VEHICLE THEFT', 'OTHERS', '3500 - 3599 BLOCK OF 19TH STREET SE', '1/5/2013 10:33:00 AM', 'MOTOR VEHICLE THEFT', '3500 - 3599 BLOCK OF 19TH STREET SE\n1/5/2013 10:33:00 AM'],
[38.9510205, -77.0191344, 'MOTOR VEHICLE THEFT', 'OTHERS', '500  - 699 BLOCK OF FARRAGUT STREET NW', '1/5/2013 10:38:00 AM', 'MOTOR VEHICLE THEFT', '500  - 699 BLOCK OF FARRAGUT STREET NW\n1/5/2013 10:38:00 AM'],
[38.90651889999999, -77.038529, 'THEFT/OTHER', 'OTHERS', '1700 - 1799 BLOCK OF RHODE ISLAND AVENUE NW', '1/5/2013 10:59:00 AM', 'THEFT/OTHER', '1700 - 1799 BLOCK OF RHODE ISLAND AVENUE NW\n1/5/2013 10:59:00 AM'],
[38.92074909999999, -77.0422143, 'THEFT/OTHER', 'OTHERS', '2400 - 2499 BLOCK OF 18TH STREET NW', '1/5/2013 10:33:00 AM', 'THEFT/OTHER', '2400 - 2499 BLOCK OF 18TH STREET NW\n1/5/2013 10:33:00 AM'],
[38.9549827, -77.0701026, 'THEFT/OTHER', 'OTHERS', '5000 - 5099 BLOCK OF CONNECTICUT AVENUE NW', '1/5/2013 11:00:00 AM', 'THEFT/OTHER', '5000 - 5099 BLOCK OF CONNECTICUT AVENUE NW\n1/5/2013 11:00:00 AM'],
[38.8626109, -76.9536249, 'MOTOR VEHICLE THEFT', 'OTHERS', '3600 - 3699 BLOCK OF SUITLAND ROAD SE', '1/5/2013 10:41:00 AM', 'MOTOR VEHICLE THEFT', '3600 - 3699 BLOCK OF SUITLAND ROAD SE\n1/5/2013 10:41:00 AM'],
[38.9560869, -76.99953599999999, 'ROBBERY', 'GUN', '400  - 498 BLOCK OF KENNEDY STREET NE', '1/5/2013 10:50:00 AM', 'ROBBERY : GUN', '400  - 498 BLOCK OF KENNEDY STREET NE\n1/5/2013 10:50:00 AM'],
[38.9172894, -76.9788722, 'THEFT/OTHER', 'OTHERS', '1800 - 2299 BLOCK OF NEW YORK AVENUE NE', '1/5/2013 11:19:00 AM', 'THEFT/OTHER', '1800 - 2299 BLOCK OF NEW YORK AVENUE NE\n1/5/2013 11:19:00 AM'],
[38.9172894, -76.9788722, 'THEFT F/AUTO', 'OTHERS', '1800 - 2299 BLOCK OF NEW YORK AVENUE NE', '1/5/2013 10:35:00 AM', 'THEFT F/AUTO', '1800 - 2299 BLOCK OF NEW YORK AVENUE NE\n1/5/2013 10:35:00 AM'],
[38.9096397, -77.0319598, 'THEFT/OTHER', 'OTHERS', '1400 - 1499 BLOCK OF P STREET NW', '1/5/2013 11:58:00 AM', 'THEFT/OTHER', '1400 - 1499 BLOCK OF P STREET NW\n1/5/2013 11:58:00 AM'],
[38.9387185, -77.0335111, 'THEFT/OTHER', 'OTHERS', '3900  - 3999 BLOCK OF 14TH STREET NW', '1/5/2013 11:16:00 AM', 'THEFT/OTHER', '3900  - 3999 BLOCK OF 14TH STREET NW\n1/5/2013 11:16:00 AM'],
[38.9312425, -77.00666009999999, 'ASSAULT W/DANGEROUS WEAPON', 'GUN', '1 - 99 BLOCK OF IRVING STREET NW', '1/5/2013 10:02:00 AM', 'ASSAULT W/DANGEROUS WEAPON : GUN', '1 - 99 BLOCK OF IRVING STREET NW\n1/5/2013 10:02:00 AM'],
[38.8997994, -77.02807229999999, 'THEFT/OTHER', 'OTHERS', '1200 - 1299 BLOCK OF H STREET NW', '1/5/2013 11:33:00 AM', 'THEFT/OTHER', '1200 - 1299 BLOCK OF H STREET NW\n1/5/2013 11:33:00 AM'],
[38.9138185, -77.0177925, 'THEFT F/AUTO', 'OTHERS', 'RHODE ISLAND AVENUE NW AND NEW JERSEY AVENUE NW', '1/5/2013 11:09:00 AM', 'THEFT F/AUTO', 'RHODE ISLAND AVENUE NW AND NEW JERSEY AVENUE NW\n1/5/2013 11:09:00 AM'],
[38.903883, -77.000817, 'THEFT/OTHER', 'OTHERS', '1100 - 1199 BLOCK OF 4TH STREET NE', '1/5/2013 11:49:00 AM', 'THEFT/OTHER', '1100 - 1199 BLOCK OF 4TH STREET NE\n1/5/2013 11:49:00 AM'],
[38.8418633, -76.99846649999999, 'THEFT/OTHER', 'OTHERS', '3301 - 3699 BLOCK OF 6TH STREET SE', '1/5/2013 12:00:00 AM', 'THEFT/OTHER', '3301 - 3699 BLOCK OF 6TH STREET SE\n1/5/2013 12:00:00 AM'],
[38.8997273, -76.93272, 'THEFT F/AUTO', 'OTHERS', '800 - 899 BLOCK OF 48TH PLACE NE', '1/5/2013 12:29:00 PM', 'THEFT F/AUTO', '800 - 899 BLOCK OF 48TH PLACE NE\n1/5/2013 12:29:00 PM'],
[38.9072295, -77.04880849999999, 'THEFT/OTHER', 'OTHERS', '2200 - 2299 BLOCK OF N STREET NW', '1/5/2013 11:59:00 AM', 'THEFT/OTHER', '2200 - 2299 BLOCK OF N STREET NW\n1/5/2013 11:59:00 AM'],
[38.8745435, -76.97324259999999, 'ROBBERY', 'OTHERS', 'FAIRLAWN AVENUE SE AND PENNSYLVANIA AVENUE SE', '1/5/2013 11:37:00 AM', 'ROBBERY', 'FAIRLAWN AVENUE SE AND PENNSYLVANIA AVENUE SE\n1/5/2013 11:37:00 AM'],
[38.9029274, -77.0398991, 'THEFT/OTHER', 'OTHERS', '1000 - 1099 BLOCK OF CONNECTICUT AVENUE NW', '1/5/2013 12:27:00 PM', 'THEFT/OTHER', '1000 - 1099 BLOCK OF CONNECTICUT AVENUE NW\n1/5/2013 12:27:00 PM'],
[38.9051914, -77.0601854, 'THEFT/OTHER', 'OTHERS', '3036 - 3099 BLOCK OF M STREET NW', '1/5/2013 12:42:00 PM', 'THEFT/OTHER', '3036 - 3099 BLOCK OF M STREET NW\n1/5/2013 12:42:00 PM'],
[38.975552, -77.0613259, 'THEFT F/AUTO', 'OTHERS', '6600  - 6699 BLOCK OF 32ND PLACE NW', '1/5/2013 12:46:00 PM', 'THEFT F/AUTO', '6600  - 6699 BLOCK OF 32ND PLACE NW\n1/5/2013 12:46:00 PM'],
[38.86493950000001, -76.9499118, 'THEFT F/AUTO', 'OTHERS', '2008 - 2101 BLOCK OF FORT DAVIS STREET SE', '1/5/2013 11:58:00 AM', 'THEFT F/AUTO', '2008 - 2101 BLOCK OF FORT DAVIS STREET SE\n1/5/2013 11:58:00 AM'],
[38.8694612, -76.9709197, 'THEFT/OTHER', 'OTHERS', '1700 - 1799 BLOCK OF 25TH STREET SE', '1/5/2013 1:00:00 PM', 'THEFT/OTHER', '1700 - 1799 BLOCK OF 25TH STREET SE\n1/5/2013 1:00:00 PM'],
[38.8980092, -77.0285181, 'THEFT/OTHER', 'OTHERS', '1200 - 1299 BLOCK OF G STREET NW', '1/5/2013 1:27:00 PM', 'THEFT/OTHER', '1200 - 1299 BLOCK OF G STREET NW\n1/5/2013 1:27:00 PM'],
[38.9243064, -77.0405141, 'THEFT/OTHER', 'OTHERS', '1737 - 1776 BLOCK OF COLUMBIA ROAD NW', '1/5/2013 1:50:00 PM', 'THEFT/OTHER', '1737 - 1776 BLOCK OF COLUMBIA ROAD NW\n1/5/2013 1:50:00 PM'],
[38.91097, -77.03877399999999, 'THEFT F/AUTO', 'OTHERS', '1700 - 1799 BLOCK OF Q STREET NW', '1/5/2013 2:25:00 PM', 'THEFT F/AUTO', '1700 - 1799 BLOCK OF Q STREET NW\n1/5/2013 2:25:00 PM'],
[38.9350303, -77.0541335, 'THEFT F/AUTO', 'OTHERS', '2500 - 2880 BLOCK OF PORTER STREET NW', '1/5/2013 1:31:00 PM', 'THEFT F/AUTO', '2500 - 2880 BLOCK OF PORTER STREET NW\n1/5/2013 1:31:00 PM'],
[38.8866644, -76.9303348, 'MOTOR VEHICLE THEFT', 'OTHERS', '5000 - 5099 BLOCK OF B STREET SE', '1/5/2013 2:38:00 PM', 'MOTOR VEHICLE THEFT', '5000 - 5099 BLOCK OF B STREET SE\n1/5/2013 2:38:00 PM'],
[38.8971885, -77.03055069999999, 'THEFT/OTHER', 'OTHERS', '1300 - 1399 BLOCK OF F STREET NW', '1/5/2013 3:06:00 PM', 'THEFT/OTHER', '1300 - 1399 BLOCK OF F STREET NW\n1/5/2013 3:06:00 PM'],
[38.900419, -76.990021, 'ROBBERY', 'GUN', '1200 - 1299 BLOCK OF H STREET NE', '1/5/2013 3:00:00 PM', 'ROBBERY : GUN', '1200 - 1299 BLOCK OF H STREET NE\n1/5/2013 3:00:00 PM'],
[38.9126164, -77.0279707, 'THEFT F/AUTO', 'OTHERS', '1700 - 1799 BLOCK OF VERMONT AVENUE NW', '1/5/2013 3:20:00 PM', 'THEFT F/AUTO', '1700 - 1799 BLOCK OF VERMONT AVENUE NW\n1/5/2013 3:20:00 PM'],
[38.9085822, -77.0199262, 'THEFT/OTHER', 'OTHERS', '1400 - 1499 BLOCK OF 6TH STREET NW', '1/5/2013 3:37:00 PM', 'THEFT/OTHER', '1400 - 1499 BLOCK OF 6TH STREET NW\n1/5/2013 3:37:00 PM'],
[38.903103, -76.9946949, 'THEFT/OTHER', 'OTHERS', '1003 - 1099 BLOCK OF 8TH STREET NE', '1/5/2013 4:05:00 PM', 'THEFT/OTHER', '1003 - 1099 BLOCK OF 8TH STREET NE\n1/5/2013 4:05:00 PM'],
[38.9310417, -77.02355039999999, 'ASSAULT W/DANGEROUS WEAPON', 'KNIFE', '700 - 999 BLOCK OF LAMONT STREET NW', '1/5/2013 2:53:00 PM', 'ASSAULT W/DANGEROUS WEAPON : KNIFE', '700 - 999 BLOCK OF LAMONT STREET NW\n1/5/2013 2:53:00 PM'],
[38.9732476, -77.0184687, 'THEFT F/AUTO', 'OTHERS', '400  - 499 BLOCK OF BUTTERNUT STREET NW', '1/5/2013 4:33:00 PM', 'THEFT F/AUTO', '400  - 499 BLOCK OF BUTTERNUT STREET NW\n1/5/2013 4:33:00 PM'],
[38.9614982, -77.0100678, 'BURGLARY', 'OTHERS', '5900  - 5979 BLOCK OF BLAIR ROAD NW', '1/5/2013 4:13:00 PM', 'BURGLARY', '5900  - 5979 BLOCK OF BLAIR ROAD NW\n1/5/2013 4:13:00 PM'],
[38.9234556, -77.0370497, 'MOTOR VEHICLE THEFT', 'OTHERS', '2600 - 2699 BLOCK OF 16TH STREET NW', '1/5/2013 1:25:00 PM', 'MOTOR VEHICLE THEFT', '2600 - 2699 BLOCK OF 16TH STREET NW\n1/5/2013 1:25:00 PM'],
[38.9018712, -77.06115249999999, 'THEFT/OTHER', 'OTHERS', '3100 - 3199 BLOCK OF K STREET NW', '1/5/2013 4:57:00 PM', 'THEFT/OTHER', '3100 - 3199 BLOCK OF K STREET NW\n1/5/2013 4:57:00 PM'],
[38.8971064, -77.0243744, 'THEFT/OTHER', 'OTHERS', '900 - 999 BLOCK OF F STREET NW', '1/5/2013 5:10:00 PM', 'THEFT/OTHER', '900 - 999 BLOCK OF F STREET NW\n1/5/2013 5:10:00 PM'],
[38.8801381, -76.9868401, 'THEFT/OTHER', 'OTHERS', '1350 - 1399 BLOCK OF POTOMAC AVENUE SE', '1/5/2013 5:34:00 PM', 'THEFT/OTHER', '1350 - 1399 BLOCK OF POTOMAC AVENUE SE\n1/5/2013 5:34:00 PM'],
[38.950726, -77.067325, 'THEFT F/AUTO', 'OTHERS', 'CHESAPEAKE STREET NW AND CONNECTICUT AVENUE NW', '1/5/2013 5:01:00 PM', 'THEFT F/AUTO', 'CHESAPEAKE STREET NW AND CONNECTICUT AVENUE NW\n1/5/2013 5:01:00 PM'],
[38.9104989, -77.0619584, 'THEFT F/AUTO', 'OTHERS', '1600 - 1642 BLOCK OF 31ST STREET NW', '1/5/2013 5:06:00 PM', 'THEFT F/AUTO', '1600 - 1642 BLOCK OF 31ST STREET NW\n1/5/2013 5:06:00 PM'],
[38.903318, -76.991522, 'ROBBERY', 'OTHERS', 'FLORIDA AVENUE NE AND 11TH STREET NE', '1/5/2013 4:17:00 PM', 'ROBBERY', 'FLORIDA AVENUE NE AND 11TH STREET NE\n1/5/2013 4:17:00 PM'],
[38.9037286, -77.03993059999999, 'THEFT/OTHER', 'OTHERS', '1718 - 1799 BLOCK OF L STREET NW', '1/5/2013 5:37:00 PM', 'THEFT/OTHER', '1718 - 1799 BLOCK OF L STREET NW\n1/5/2013 5:37:00 PM'],
[38.9029676, -77.02394509999999, 'THEFT/OTHER', 'OTHERS', '700 - 899 BLOCK OF MT VERNON PLACE NW', '1/5/2013 6:00:00 PM', 'THEFT/OTHER', '700 - 899 BLOCK OF MT VERNON PLACE NW\n1/5/2013 6:00:00 PM'],
[38.8820096, -76.9267146, 'BURGLARY', 'OTHERS', '5300 - 5399 BLOCK OF E STREET SE', '1/5/2013 6:22:00 PM', 'BURGLARY', '5300 - 5399 BLOCK OF E STREET SE\n1/5/2013 6:22:00 PM'],
[38.9060314, -77.0063641, 'THEFT F/AUTO', 'OTHERS', '1200 - 1229 BLOCK OF 1ST STREET NE', '1/5/2013 7:32:00 PM', 'THEFT F/AUTO', '1200 - 1229 BLOCK OF 1ST STREET NE\n1/5/2013 7:32:00 PM'],
[38.9255967, -76.99604719999999, 'ROBBERY', 'GUN', '700 - 999 BLOCK OF FRANKLIN STREET NE', '1/5/2013 7:25:00 PM', 'ROBBERY : GUN', '700 - 999 BLOCK OF FRANKLIN STREET NE\n1/5/2013 7:25:00 PM'],
[38.8805718, -76.9300423, 'ASSAULT W/DANGEROUS WEAPON', 'KNIFE', '4953 - 5099 BLOCK OF G STREET SE', '1/5/2013 7:52:00 PM', 'ASSAULT W/DANGEROUS WEAPON : KNIFE', '4953 - 5099 BLOCK OF G STREET SE\n1/5/2013 7:52:00 PM'],
[38.8866644, -76.9303348, 'BURGLARY', 'OTHERS', '5000 - 5099 BLOCK OF B STREET SE', '1/5/2013 7:40:00 PM', 'BURGLARY', '5000 - 5099 BLOCK OF B STREET SE\n1/5/2013 7:40:00 PM'],
[38.9029676, -77.02394509999999, 'THEFT/OTHER', 'OTHERS', '700 - 899 BLOCK OF MT VERNON PLACE NW', '1/5/2013 6:30:00 PM', 'THEFT/OTHER', '700 - 899 BLOCK OF MT VERNON PLACE NW\n1/5/2013 6:30:00 PM'],
[38.9001914, -77.0417263, 'THEFT/OTHER', 'OTHERS', '1800 - 1899 BLOCK OF H STREET NW', '1/5/2013 8:42:00 PM', 'THEFT/OTHER', '1800 - 1899 BLOCK OF H STREET NW\n1/5/2013 8:42:00 PM'],
[38.90052319999999, -76.9947222, 'ROBBERY', 'GUN', '800 - 899 BLOCK OF H STREET NE', '1/5/2013 8:13:00 PM', 'ROBBERY : GUN', '800 - 899 BLOCK OF H STREET NE\n1/5/2013 8:13:00 PM'],
[38.9712919, -77.0161758, 'ROBBERY', 'OTHERS', '6700  - 6799 BLOCK OF 3RD STREET NW', '1/5/2013 8:23:00 PM', 'ROBBERY', '6700  - 6799 BLOCK OF 3RD STREET NW\n1/5/2013 8:23:00 PM'],
[38.90252340000001, -77.0058956, 'THEFT F/AUTO', 'OTHERS', 'K STREET NE AND 1ST STREET NE', '1/5/2013 8:20:00 PM', 'THEFT F/AUTO', 'K STREET NE AND 1ST STREET NE\n1/5/2013 8:20:00 PM'],
[38.8970239, -77.0263964, 'THEFT/OTHER', 'OTHERS', '1000 - 1099 BLOCK OF F STREET NW', '1/5/2013 9:50:00 PM', 'THEFT/OTHER', '1000 - 1099 BLOCK OF F STREET NW\n1/5/2013 9:50:00 PM'],
[38.916106, -76.974733, 'THEFT/OTHER', 'OTHERS', '1900 - 1999 BLOCK OF BLADENSBURG ROAD NE', '1/5/2013 8:24:00 PM', 'THEFT/OTHER', '1900 - 1999 BLOCK OF BLADENSBURG ROAD NE\n1/5/2013 8:24:00 PM'],
[38.918281, -77.000896, 'ASSAULT W/DANGEROUS WEAPON', 'GUN', '2100 - 2199 BLOCK OF 4TH STREET NE', '1/5/2013 9:21:00 PM', 'ASSAULT W/DANGEROUS WEAPON : GUN', '2100 - 2199 BLOCK OF 4TH STREET NE\n1/5/2013 9:21:00 PM'],
[38.99295, -77.041573, 'MOTOR VEHICLE THEFT', 'OTHERS', '1700  - 1933 BLOCK OF TULIP STREET NW', '1/5/2013 10:39:00 PM', 'MOTOR VEHICLE THEFT', '1700  - 1933 BLOCK OF TULIP STREET NW\n1/5/2013 10:39:00 PM'],
[38.8941486, -76.9391799, 'ROBBERY', 'GUN', '4400 - 4699 BLOCK OF CLAY STREET NE', '1/5/2013 10:06:00 PM', 'ROBBERY : GUN', '4400 - 4699 BLOCK OF CLAY STREET NE\n1/5/2013 10:06:00 PM'],
[38.8624786, -76.9902393, 'ASSAULT W/DANGEROUS WEAPON', 'KNIFE', '1300 - 1387 BLOCK OF MORRIS ROAD SE', '1/5/2013 9:58:00 PM', 'ASSAULT W/DANGEROUS WEAPON : KNIFE', '1300 - 1387 BLOCK OF MORRIS ROAD SE\n1/5/2013 9:58:00 PM'],
[38.8810767, -76.9881928, 'BURGLARY', 'OTHERS', '700 - 799 BLOCK OF 13TH STREET SE', '1/5/2013 10:37:00 PM', 'BURGLARY', '700 - 799 BLOCK OF 13TH STREET SE\n1/5/2013 10:37:00 PM'],
[38.9332987, -77.03647769999999, 'THEFT F/AUTO', 'OTHERS', '3400 - 3499 BLOCK OF 16TH STREET NW', '1/5/2013 11:00:00 PM', 'THEFT F/AUTO', '3400 - 3499 BLOCK OF 16TH STREET NW\n1/5/2013 11:00:00 PM'],
[38.922892, -77.039152, 'ROBBERY', 'GUN', '1700 - 1733 BLOCK OF EUCLID STREET NW', '1/5/2013 10:32:00 PM', 'ROBBERY : GUN', '1700 - 1733 BLOCK OF EUCLID STREET NW\n1/5/2013 10:32:00 PM'],
[38.88943099999999, -76.948667, 'ASSAULT W/DANGEROUS WEAPON', 'OTHERS', '2300 - 3955 BLOCK OF EAST CAPITOL STREET', '1/5/2013 10:59:00 PM', 'ASSAULT W/DANGEROUS WEAPON', '2300 - 3955 BLOCK OF EAST CAPITOL STREET\n1/5/2013 10:59:00 PM'],
[38.9485287, -77.01745860000001, 'ROBBERY', 'GUN', '400  - 499 BLOCK OF DECATUR STREET NW', '1/5/2013 10:49:00 PM', 'ROBBERY : GUN', '400  - 499 BLOCK OF DECATUR STREET NW\n1/5/2013 10:49:00 PM'],
[38.8609291, -77.0004877, 'BURGLARY', 'OTHERS', '1100 - 1299 BLOCK OF EATON ROAD SE', '1/5/2013 11:03:00 PM', 'BURGLARY', '1100 - 1299 BLOCK OF EATON ROAD SE\n1/5/2013 11:03:00 PM'],
[38.9169834, -77.0296281, 'THEFT/OTHER', 'OTHERS', '1300 - 1399 BLOCK OF U STREET NW', '1/6/2013 12:59:00 AM', 'THEFT/OTHER', '1300 - 1399 BLOCK OF U STREET NW\n1/6/2013 12:59:00 AM'],
[38.9057498, -77.03870549999999, 'THEFT F/AUTO', 'OTHERS', '1200 - 1221 BLOCK OF 17TH STREET NW', '1/5/2013 11:48:00 PM', 'THEFT F/AUTO', '1200 - 1221 BLOCK OF 17TH STREET NW\n1/5/2013 11:48:00 PM'],
[38.8909273, -76.9949649, 'THEFT F/AUTO', 'OTHERS', '8TH STREET NE AND A STREET NE', '1/5/2013 11:58:00 PM', 'THEFT F/AUTO', '8TH STREET NE AND A STREET NE\n1/5/2013 11:58:00 PM'],
[38.9084684, -77.0612665, 'ROBBERY', 'GUN', '1400 - 1499 BLOCK OF 31ST STREET NW', '1/5/2013 11:05:00 PM', 'ROBBERY : GUN', '1400 - 1499 BLOCK OF 31ST STREET NW\n1/5/2013 11:05:00 PM'],
[38.9083392, -77.0493997, 'THEFT F/AUTO', 'OTHERS', '1400 - 1499 BLOCK OF 23RD STREET NW', '1/5/2013 11:56:00 PM', 'THEFT F/AUTO', '1400 - 1499 BLOCK OF 23RD STREET NW\n1/5/2013 11:56:00 PM'],
[38.91556540000001, -77.0076958, 'ROBBERY', 'OTHERS', 'LINCOLN ROAD NE AND T STREET NE', '1/5/2013 10:49:00 PM', 'ROBBERY', 'LINCOLN ROAD NE AND T STREET NE\n1/5/2013 10:49:00 PM'],
[38.8434779, -76.9981762, 'BURGLARY', 'OTHERS', '3100 - 3119 BLOCK OF MARTIN LUTHER KING JR AVENUE SE', '1/5/2013 11:50:00 PM', 'BURGLARY', '3100 - 3119 BLOCK OF MARTIN LUTHER KING JR AVENUE SE\n1/5/2013 11:50:00 PM'],
[38.9324675, -77.0308901, 'ROBBERY', 'GUN', '1300 - 1399 BLOCK OF NEWTON STREET NE', '1/6/2013 12:57:00 AM', 'ROBBERY : GUN', '1300 - 1399 BLOCK OF NEWTON STREET NE\n1/6/2013 12:57:00 AM'],
